source,client,idx,dt_ns
frame,standalone,929,18375700
frame,standalone,930,19348400
frame,standalone,931,21700500
frame,standalone,932,18511600
frame,standalone,933,17330000
frame,standalone,934,18715000
frame,standalone,935,23374800
frame,standalone,936,20305800
frame,standalone,937,19390000
frame,standalone,938,18973300
frame,standalone,939,18503600
frame,standalone,940,23232300
frame,standalone,941,17946100
frame,standalone,942,17317700
frame,standalone,943,19362300
frame,standalone,944,21225800
frame,standalone,945,18938100
frame,standalone,946,20089500
frame,standalone,947,24868700
frame,standalone,948,18217900
frame,standalone,949,21513800
frame,standalone,950,20892800
frame,standalone,951,21649700
frame,standalone,952,18591000
frame,standalone,953,17081000
frame,standalone,954,20230200
frame,standalone,955,19917500
frame,standalone,956,20094000
frame,standalone,957,20505000
frame,standalone,958,18117200
frame,standalone,959,17957500
frame,standalone,960,18846700
frame,standalone,961,20738100
frame,standalone,962,22773400
frame,standalone,963,19031900
frame,standalone,964,24268000
frame,standalone,965,21660700
frame,standalone,966,18252900
frame,standalone,967,21682500
frame,standalone,968,22657600
frame,standalone,969,22547500
frame,standalone,970,19903400
frame,standalone,971,19487200
frame,standalone,972,18396400
frame,standalone,973,25103900
frame,standalone,974,19762300
frame,standalone,975,18483900
frame,standalone,976,19930900
frame,standalone,977,20313500
frame,standalone,978,19993400
frame,standalone,979,18505300
frame,standalone,980,23013500
frame,standalone,981,21340300
frame,standalone,982,20947900
frame,standalone,983,19944300
frame,standalone,984,22646500
frame,standalone,985,19768700
frame,standalone,986,18494000
frame,standalone,987,20747400
frame,standalone,988,21278600
frame,standalone,989,20601000
frame,standalone,990,20187700
frame,standalone,991,19048900
frame,standalone,992,19387500
frame,standalone,993,18404100
frame,standalone,994,21044200
frame,standalone,995,21822100
frame,standalone,996,21481900
frame,standalone,997,19641800
frame,standalone,998,17610500
frame,standalone,999,17453400
frame,standalone,1000,18103400
frame,standalone,1001,21938300
frame,standalone,1002,21291600
frame,standalone,1003,18547600
frame,standalone,1004,20462200
frame,standalone,1005,20201700
frame,standalone,1006,20503200
frame,standalone,1007,21416700
frame,standalone,1008,23428300
frame,standalone,1009,20874900
frame,standalone,1010,18331000
frame,standalone,1011,19954600
frame,standalone,1012,21395300
frame,standalone,1013,22366800
frame,standalone,1014,19846600
frame,standalone,1015,19684100
frame,standalone,1016,19230800
frame,standalone,1017,25088200
frame,standalone,1018,18666300
frame,standalone,1019,18750200
frame,standalone,1020,19268300
frame,standalone,1021,19549600
frame,standalone,1022,21526400
frame,standalone,1023,23165600
frame,standalone,1024,18307400
frame,standalone,1025,20561300
frame,standalone,1026,17800700
frame,standalone,1027,20728100
frame,standalone,1028,21151000
frame,standalone,1029,21266600
frame,standalone,1030,19135200
frame,standalone,1031,19351500
frame,standalone,1032,20558600
frame,standalone,1033,24076800
frame,standalone,1034,20701600
frame,standalone,1035,21257500
frame,standalone,1036,22536100
frame,standalone,1037,21035500
frame,standalone,1038,23298600
frame,standalone,1039,19985800
frame,standalone,1040,20589200
frame,standalone,1041,19955900
frame,standalone,1042,18952100
frame,standalone,1043,19737900
frame,standalone,1044,21949600
frame,standalone,1045,22987500
frame,standalone,1046,18408700
frame,standalone,1047,17540600
frame,standalone,1048,18418700
frame,standalone,1049,19618400
frame,standalone,1050,18592700
frame,standalone,1051,18918100
frame,standalone,1052,18523000
frame,standalone,1053,21671800
frame,standalone,1054,23028800
frame,standalone,1055,18748000
frame,standalone,1056,21165900
frame,standalone,1057,21136100
frame,standalone,1058,21859500
frame,standalone,1059,20567700
frame,standalone,1060,19027300
frame,standalone,1061,20725500
frame,standalone,1062,28810700
